quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2024Q2,AEIS,Electrical Equipment & Parts,Industrials,0.4080312873373385,4063164840.0,108.39,0.2868368783049423,0.0036903773410831,1368
2024Q3,AEIS,Electrical Equipment & Parts,Industrials,0.3105460448911467,3943763760.0,104.97,0.2955509149038903,-0.0038106125559683,1421
2024Q4,AEIS,Electrical Equipment & Parts,Industrials,0.2496558194150565,4339825160.0,115.44,0.2781107698254672,0.0112612612612612,1368
2024Q1,AEL,Insurance - Life,Financial Services,0.010683289130093,4444753200.0,55.84,0.712954127183518,0.075214899713467,1335
2024Q2,AEL,Insurance - Life,Financial Services,0.0264125174931292,4464518200.0,56.47,2.073460020837187,0.0547193199929165,1317
2024Q1,AEM,Gold,Basic Materials,0.0691520902690157,29682973350.0,58.49,0.6748625241998739,0.0119678577534621,419
2024Q2,AEM,Gold,Basic Materials,0.067866956382745,32663179800.0,64.5,0.6207428323982727,0.0147286821705426,378
2024Q4,AEM,Gold,Basic Materials,0.0427579027697919,39097491840.0,77.88,0.5351027397260274,0.0130970724191063,343
2024Q1,AEO,Apparel - Retail,Consumer Cyclical,0.3783291772498822,5094143960.0,24.86,0.3536865640393151,0.0012872083668543,1253
2024Q2,AEO,Apparel - Retail,Consumer Cyclical,0.3671780495820188,3920722840.0,19.34,0.4612753684987541,0.0175801447776628,1390
2024Q3,AEO,Apparel - Retail,Consumer Cyclical,0.4605789426706542,4336069790.0,21.83,0.4007848738274498,0.0183234081539166,1370
2024Q4,AEO,Apparel - Retail,Consumer Cyclical,0.0784249592894469,3194472100.0,16.35,0.557457421850626,0.0256880733944954,1595
2024Q1,AEP,Regulated Electric,Utilities,0.4520955633354681,45336130299.0,82.17,0.5963767011092534,0.0232444931240111,303
2024Q2,AEP,Regulated Electric,Utilities,0.4450797309044333,46405582115.0,84.56,0.5843704662067521,0.0075685903500473,280
2024Q3,AEP,Regulated Electric,Utilities,0.4416859520311309,54387508147.0,99.78,0.5012334178406859,0.0180396873120865,246
2024Q4,AEP,Regulated Electric,Utilities,0.4328274215713814,48890447138.0,90.57,0.5612064810484656,0.0138014795186043,285
2024Q1,AER,Rental & Leasing Services,Industrials,0.5856726862834237,17014704955.0,85.97,1.0074219507253062,0.0359427707339769,620
2024Q2,AER,Rental & Leasing Services,Industrials,0.6449223934168418,18246122447.0,92.45,0.9560697849616842,0.0252028123309897,557
2024Q3,AER,Rental & Leasing Services,Industrials,0.6558968662195095,18235092313.0,94.21,0.9483132129094568,0.0212291688780384,575
2024Q4,AER,Rental & Leasing Services,Industrials,0.634784905725452,17944722407.0,95.43,0.9910013404466556,0.0373048307660064,587
2024Q1,AES,Diversified Utilities,Utilities,0.6292485917738335,12909600000.0,16.83,0.2393213177526903,0.0368389780154486,734
2024Q2,AES,Diversified Utilities,Utilities,0.5664250701747036,12429148140.0,16.65,0.2624310175559777,0.0162162162162162,716
2024Q3,AES,Diversified Utilities,Utilities,0.5881107849597635,14262660000.0,19.2,0.2410044538209095,0.0375,675
2024Q4,AES,Diversified Utilities,Utilities,0.6004514196515209,9150570000.0,12.45,0.4116177111342062,0.0634538152610441,904
2024Q1,AESC,Diversified Utilities,Utilities,0.6292485917738335,12909600000.0,62.61,0.0643312214946139,0.0099025714742053,734
2024Q1,AESI,Oil & Gas Equipment & Services,Energy,0.2540676031733279,2252182920.0,21.24,0.4873344488627478,0.0122410546139359,1836
2024Q2,AESI,Oil & Gas Equipment & Services,Energy,0.2579556672984151,2051414830.0,18.89,0.5061775626428338,0.0068819481206987,1887
2024Q3,AESI,Oil & Gas Equipment & Services,Energy,0.2511712752534849,2421195200.0,20.91,0.4553258297390033,0.0017073170731707,1774
2024Q4,AESI,Oil & Gas Equipment & Services,Energy,0.2687220046921606,2437204940.0,21.51,0.4372277460527448,0.00604370060437,1783
2024Q1,AEVA,Auto - Parts,Consumer Cyclical,0.0128464607733676,207278909.0,3.93,0.9561995512092843,-0.1704834605597964,2424
2024Q2,AEVA,Auto - Parts,Consumer Cyclical,0.0282927912693645,133547634.0,2.52,1.1977748671219517,-0.3253968253968253,2425
2024Q3,AEVA,Auto - Parts,Consumer Cyclical,0.0277350770977201,177614644.0,3.29,0.7315791238605367,-0.2127659574468084,2364
2024Q4,AEVA,Auto - Parts,Consumer Cyclical,0.02548664646177,260062918000.0,4.75,0.3874361429811653,-0.1410526315789473,36
