quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2020Q3,FWRLX,,,0.2706754089044891,3798035793.0,8.6,1.004337828261526,0.018604651162790697,1170
2020Q4,FWRLX,,,0.2706754089044891,4646283914.0,9.75,0.8858774690306793,0.01641025641025641,1258
2020Q2,G,Information Technology Services,Technology,0.47077063840798533,6973461424.0,34.41,0.2532767033993926,0.00959023539668701,795
2020Q3,G,Information Technology Services,Technology,0.4187936309938426,7379860667.0,36.79,0.2529787226329245,0.012231584669747214,849
2020Q4,G,Information Technology Services,Technology,0.4074625429336087,7802568632.0,39.16,0.24721235513398493,0.01021450459652707,949
2020Q2,GAB,Asset Management,Financial Services,0.0,1314720319.0,3.12,2.1039769101120793,-0.3108974358974359,1781
2020Q4,GAB,Asset Management,Financial Services,0.0,1638826322.0,4.09,1.7925930801334808,0.3765281173594132,1957
2020Q1,GABBX,,,0.0,1100829004.0,9.15,2.7429958321524888,-0.17486338797814208,205
2020Q2,GABBX,,,0.0,1307234442.0,10.87,2.3089615330446436,-0.1471941122355106,1786
2020Q3,GABBX,,,0.0,1349008118.0,11.23,2.5323923570088347,0.23330365093499555,1857
2020Q4,GABBX,,,0.0,1533580748.0,13.13,2.165938017456909,0.19954303122619954,2001
2020Q3,GAP,Apparel - Retail,Consumer Cyclical,0.6636774569845436,6369220000.0,14.35,0.4304932858811138,-0.011846689895470384,912
2020Q4,GAP,Apparel - Retail,Consumer Cyclical,0.6094065261253739,7571250000.0,17.01,0.3668120919582908,0.01469723691945914,967
2020Q2,GATX,Rental & Leasing Services,Industrials,0.6470097618851833,2134300000.0,55.5,0.9681716100054208,0.020360360360360357,1431
2020Q3,GATX,Rental & Leasing Services,Industrials,0.6403116117970611,2231250000.0,58.47,0.9430965818857046,0.023430819223533437,1513
2020Q4,GATX,Rental & Leasing Services,Industrials,0.6416151987110634,2927936000.0,76.73,0.7288637336858371,0.006646683174768669,1558
2020Q1,GB,Software - Infrastructure,Technology,0.5980359541366826,1698386935.0,10.12,0.03716526468726873,-0.009881422924901188,151
2020Q2,GB,Software - Infrastructure,Technology,0.5599363108316062,1718968320.0,10.24,0.04197672697540426,-0.029296875,1586
2020Q3,GB,Software - Infrastructure,Technology,0.7126986496814783,1166682600.0,6.95,-0.03869861434463838,-0.23741007194244604,1954
2020Q4,GB,Software - Infrastructure,Technology,0.7868228183809202,2181452000.0,13.0,-0.03983539404029976,-0.02,1753
2020Q2,GBCI,Banks - Regional,Financial Services,0.012446346549593982,3367077340.0,30.18,0.7653548035494284,0.022200132538104708,1164
2020Q3,GBCI,Banks - Regional,Financial Services,0.0,3058177603.0,27.65,0.8548051247906482,0.02929475587703436,1320
2020Q4,GBCI,Banks - Regional,Financial Services,0.009350684919958198,4392381504.0,40.3,0.5999507449868113,0.021339950372208438,1293
2020Q2,GBDC,Asset Management,Financial Services,0.45630755148324575,1948573303.0,7.34,2.090096167756846,0.12670299727520437,1487
2020Q3,GBDC,Asset Management,Financial Services,0.4540218401884308,2214515925.0,8.53,1.6795074754351857,0.0668229777256741,1520
2020Q4,GBDC,Asset Management,Financial Services,0.4834374026562456,2365354966.0,9.31,1.5682949407759488,0.06015037593984963,1707
2020Q2,GBIO,Biotechnology,Healthcare,0.0,954845598.0,21.0,1.2272360152801824,-0.07142857142857142,1983
2020Q3,GBIO,Biotechnology,Healthcare,0.0,1417405745.0,30.91,0.20387824209551686,-0.014881915237787124,1823
2020Q4,GBIO,Biotechnology,Healthcare,0.0,1569632847.0,28.35,0.20616152261833476,-0.01869488536155203,1986
2020Q2,GD,Aerospace & Defense,Industrials,0.31798813269085263,42813115920.0,132.91,0.3649133661988375,0.016402076593183358,206
2020Q3,GD,Aerospace & Defense,Industrials,0.29430140475148237,39632509000.0,124.01,0.4142678332390297,0.02346584952826385,243
2020Q4,GD,Aerospace & Defense,Industrials,0.2871287128712871,42280059640.0,134.34,0.4071859625388914,0.02605329760309662,283
2020Q2,GDDY,Software - Infrastructure,Technology,0.4282759639533166,12265029140.0,73.33,-0.02149016021635781,-0.055366153006954855,552
2020Q3,GDDY,Software - Infrastructure,Technology,0.5434292341892458,12789169650.0,75.97,-0.012922428176258828,0.0051336053705410035,603
2020Q4,GDDY,Software - Infrastructure,Technology,0.5165011114738298,14054633250.0,82.949997,-0.0009237896957418993,0.0050632913223613496,672
2020Q4,GDEV,Electronic Gaming & Multimedia,Technology,0.0054832335952050065,17835018643.0,83.59,-0.0690401564249477,0.0038282091159229574,559
2020Q4,GDEVW,Electronic Gaming & Multimedia,Technology,0.0054832335952050065,17835018643.0,1.1,-5.246424250510343,0.2909090909090909,559
2020Q2,GDOT,Financial - Credit Services,Financial Services,0.002484549116970962,2583325800.0,49.08,0.3914104652336614,0.0012224938875305623,1305
2020Q3,GDOT,Financial - Credit Services,Financial Services,0.002300689574814869,2678287728.0,50.61,0.37872636085412004,-0.0011223078442995455,1393
2020Q4,GDOT,Financial - Credit Services,Financial Services,0.002044038952917349,2993725800.0,55.799999,0.3419747520754556,-0.008064516273557639,1543
2020Q3,GDRX,Medical - Healthcare Information Services,Healthcare,0.476079402381037,22294920401.0,55.599998,0.05710226596907116,-0.003776978553128725,423
2020Q4,GDRX,Medical - Healthcare Information Services,Healthcare,0.4795022698919948,16384897800.0,40.34,0.04397661546466821,-0.01834407535944472,598
2020Q1,GDS,Information Technology Services,Technology,0.5537523644100851,7485754098.0,57.97,1.5113041186227865,-0.012247714335000862,71
2020Q2,GDS,Information Technology Services,Technology,0.5235125219754931,10465541766.0,79.66,1.4230318249950706,-0.009666080843585239,621
2020Q3,GDS,Information Technology Services,Technology,0.5386296370654704,12098000709.0,81.83,1.22102199817162,-0.01735304900403275,634
2020Q4,GDS,Information Technology Services,Technology,0.4301530970045737,15486699530.0,93.639999,1.6508354295835856,-0.018154634965342108,628
2020Q2,GDV,Asset Management - Income,Financial Services,0.0,1595891774.0,13.01,0.7793537943836759,-0.24596464258262876,1643
2020Q4,GDV,Asset Management - Income,Financial Services,0.0,1945899856.0,16.41,0.762309526167707,0.31931748933577087,1831
2020Q2,GE,Aerospace & Defense,Industrials,0.3306561346189086,37203846146.0,33.28,0.9251098901098901,-0.0625,232
2020Q3,GE,Aerospace & Defense,Industrials,0.32405819897758553,33974655000.0,30.41,1.0007345426015446,-0.035843472541927,283
2020Q4,GE,Aerospace & Defense,Industrials,0.30878036077837223,59094693243.0,52.76,0.6152420187871018,0.04245640636846096,208
2020Q2,GEF,Packaging & Containers,Consumer Cyclical,0.5436787845903418,2045797481.0,29.46,0.6190188822193634,0.006449422946367956,1459
2020Q3,GEF,Packaging & Containers,Consumer Cyclical,0.5288533733776681,2150874000.0,31.37,0.6119378715373649,0.011157156518967166,1537
2020Q4,GEF,Packaging & Containers,Consumer Cyclical,0.5543014752581248,2787843807.0,41.0,0.47310503408064386,0.018048780487804877,1595
2020Q2,GEF-B,Packaging & Containers,Consumer Cyclical,0.5436787845903418,2045797481.0,33.51,0.5442046037058326,0.005669949268874963,1459
2020Q3,GEF-B,Packaging & Containers,Consumer Cyclical,0.5288533733776681,2150874000.0,32.13,0.59746315064199,0.010893246187363833,1537
2020Q4,GEF-B,Packaging & Containers,Consumer Cyclical,0.5543014752581248,2787843807.0,39.9,0.48614803000767914,0.018546365914786967,1595
2020Q1,GEMAX,Asset Management,Financial Services,0.21892607152426782,6043021386.0,16.39,15.706602724805313,0.18974984746796825,83
2020Q2,GEMAX,Asset Management,Financial Services,0.2069375737501566,7391459343.0,20.23,12.511284942092145,0.02619871478002966,767
2020Q3,GEMAX,Asset Management,Financial Services,0.20068653665577502,8378889863.0,22.69,11.35969577932842,0.3957690612604672,794
2020Q4,GEMAX,Asset Management,Financial Services,0.19433581994586543,10156438279.0,27.43,9.69681048853922,0.44039372949325556,820
2020Q2,GEN,Software - Infrastructure,Technology,0.5762685402029665,11699699999.0,17.8,-0.047895638925918874,0.011235955056179775,572
2020Q3,GEN,Software - Infrastructure,Technology,0.5879930302550294,12337280000.0,18.81,-0.04274609537767433,0.0058479532163742695,628
2020Q4,GEN,Software - Infrastructure,Technology,0.582350165172251,12322540000.0,18.89,-0.04392163024236348,0.01588141874007411,735
2020Q4,GENI,Internet Content & Information,Communication Services,0.23783583330136443,3141351609.0,17.59,-0.04438439796824343,-0.004297896532120523,1506
2020Q2,GEO,Security & Protection Services,Industrials,0.6654908464208742,1417541580.0,10.701354,0.7372501798063182,0.028968296908970584,1720
2020Q3,GEO,Security & Protection Services,Industrials,0.6600917879343242,1359030960.0,10.68003,0.7284918478486027,0.030898789610141544,1849
2020Q4,GEO,Security & Protection Services,Industrials,0.6824215280016753,1063394919.0,8.60393,0.8845466064393757,0.010460336148713436,2151
2020Q2,GFI,Gold,Basic Materials,0.3218889824126168,8214197397.0,8.27,0.3922650660019973,0.02176541717049577,716
2020Q4,GFI,Gold,Basic Materials,0.2617358955143989,8452185851.0,8.2,0.49013032058147704,0.07804878048780489,904
2020Q2,GFL,Waste Management,Industrials,0.45336278664815044,6764719487.0,18.63,0.867824160524622,-0.017176596886741814,806
2020Q3,GFL,Waste Management,Industrials,0.49722395254990115,7661381160.0,21.11,0.7442167992411042,-0.015158692562766462,831
2020Q4,GFL,Waste Management,Industrials,0.41476795931341387,10217198564.0,28.99,0.5594999457148289,-0.04794756812694032,818
2020Q2,GGAL,Banks - Regional,Financial Services,0.09935073902200438,1384019004.0,7.83,126.22106853147805,9.604086845466156,1740
2020Q3,GGAL,Banks - Regional,Financial Services,0.10429813278292613,103297786.0,5.85,1856.3781594133475,9.00854700854701,2099
2020Q4,GGAL,Banks - Regional,Financial Services,0.1093644484433023,1290338768.0,7.1,262.5580919628802,7.619718309859156,2089
2020Q2,GGB,Steel,Basic Materials,0.3487246549061189,4196946312.0,1.65,10.198080171707387,0.1090909090909091,1023
2020Q3,GGB,Steel,Basic Materials,0.3213915323156308,5251485338.0,2.06,8.498339907240894,0.21359223300970873,1002
2020Q4,GGB,Steel,Basic Materials,0.2914100625336159,6626874356.0,2.63,6.569149718889618,0.22433460076045628,1028
2020Q2,GGG,Industrial - Machinery,Industrials,0.22995588697649225,8019224980.0,45.19,0.13635635235136934,0.0037618942243859265,727
2020Q3,GGG,Industrial - Machinery,Industrials,0.175260720312739,10313180400.0,57.96,0.12038297168623711,0.011732229123533472,708
2020Q4,GGG,Industrial - Machinery,Industrials,0.10692721997778815,12223387799.0,68.53,0.11144838322449614,0.009922661608054868,741
2020Q2,GH,Medical - Diagnostics & Research,Healthcare,0.03863452771585302,8076816020.0,81.129997,0.1430909936880407,-0.007025761383918206,724
2020Q3,GH,Medical - Diagnostics & Research,Healthcare,0.03733433483161914,11180012040.0,111.779999,0.09814788537041735,-0.0069779925476649894,669
2020Q4,GH,Medical - Diagnostics & Research,Healthcare,0.37613176622218425,13011080400.0,128.88,0.10073411801394061,-0.007293606455617629,705
2020Q2,GHC,Education & Training Services,Consumer Defensive,0.18529570896690012,1733910200.0,325.17,1.8979046265679278,0.011101885167758403,1575
2020Q3,GHC,Education & Training Services,Consumer Defensive,0.18213948759987286,2008426700.0,385.09,1.662674307335578,0.03960113220286167,1587
2020Q4,GHC,Education & Training Services,Consumer Defensive,0.15988236716299,2649298460.0,510.07,1.4829313481611137,0.09302644735036368,1627
2020Q1,GHG,Travel Lodging,Consumer Cyclical,0.018945241427117083,1130456997.0,9.98,1.8032718669182057,-0.011022044088176352,203
2020Q2,GHG,Travel Lodging,Consumer Cyclical,0.01832664249869486,1389112153.0,12.26,1.549569843024696,0.08238172920065254,1735
2020Q3,GHG,Travel Lodging,Consumer Cyclical,0.01504655181193975,1400447638.0,12.36,1.5986044360192633,0.06553398058252428,1829
2020Q4,GHG,Travel Lodging,Consumer Cyclical,0.036630443482896444,1380868164.0,12.19,1.6741509082756418,0.06808859721082855,2056
2020Q2,GIB,Information Technology Services,Technology,0.3010767314020307,16249999815.0,62.82,0.42883984618700366,0.016077682266794013,457
2020Q3,GIB,Information Technology Services,Technology,0.2870329416210225,17480356943.0,67.58,0.41672965165850534,0.014501331754957087,488
2020Q4,GIB,Information Technology Services,Technology,0.2795288780052484,20374965747.0,79.09,0.3530385446403463,0.016942723479580226,513
2020Q2,GIL,Apparel - Manufacturers,Consumer Cyclical,0.4469158165697397,3069650837.0,14.25,0.4994046867526177,-0.08842105263157894,1213
2020Q3,GIL,Apparel - Manufacturers,Consumer Cyclical,0.366447495498348,3899715190.0,18.1,0.4111954467716536,0.015469613259668509,1154
2020Q4,GIL,Apparel - Manufacturers,Consumer Cyclical,0.35831930903809,5548616245.0,25.77,0.3053735532691699,0.013193636010865348,1127
2020Q2,GILD,Drug Manufacturers - General,Healthcare,0.4309007044016162,96559700000.0,63.43,0.22645662031049693,-0.04193599243260287,92
2020Q3,GILD,Drug Manufacturers - General,Healthcare,0.48112618679982916,79303450000.0,52.64,0.2640653192700323,0.0055091185410334345,123
2020Q4,GILD,Drug Manufacturers - General,Healthcare,0.45904658879939186,73174560000.0,49.08,0.2955090802235232,0.025264873675631624,165
2020Q2,GIS,Packaged Foods,Consumer Defensive,0.45180106924792335,37859265000.0,52.3,0.25222166962388504,0.019694072657743786,228
2020Q3,GIS,Packaged Foods,Consumer Defensive,0.43571149823109057,37920864000.0,52.74,0.2607353164482469,0.019719378081152827,256
2020Q4,GIS,Packaged Foods,Consumer Defensive,0.43223266352189577,36162000000.0,50.69,0.27435315868086124,0.022095087788518448,331
2020Q2,GKOS,Medical - Devices,Healthcare,0.2588434851511399,1717604520.0,38.42,0.38889466508570425,-0.02342529932326913,1587
2020Q3,GKOS,Medical - Devices,Healthcare,0.26910330070768235,2231074080.0,49.52,0.2988303876115554,-0.007067851373182552,1514
2020Q4,GKOS,Medical - Devices,Healthcare,0.27050667228906555,3440059340.0,75.26,0.19684324598417058,-0.00318894499069891,1454
2020Q2,GL,Insurance - Life,Financial Services,0.07638433394421043,7879277632.0,71.13,1.0366123772207037,0.022915787993814142,735
2020Q3,GL,Insurance - Life,Financial Services,0.06944124635237714,8325906151.0,76.76,1.009460058698258,0.023189161021365295,797
2020Q4,GL,Insurance - Life,Financial Services,0.06619691558406349,9826740362.0,91.44,0.9205189151940787,0.021434820647419073,838
2020Q1,GLOB,Information Technology Services,Technology,0.25218198387153223,3252263040.0,87.879997,0.13951516525844468,0.004096495360599523,111
2020Q2,GLOB,Information Technology Services,Technology,0.13980205137716067,5647247100.0,149.85,0.13781192609758477,0.001801801801801802,881
2020Q3,GLOB,Information Technology Services,Technology,0.1264380189229944,7102309380.0,179.22,0.11387845230701567,0.001729717665439125,865
2020Q4,GLOB,Information Technology Services,Technology,0.08811988513051622,8641945930.0,217.61,0.10182185900346173,0.002159827213822894,894
2020Q2,GLPG,Biotechnology,Healthcare,0.004657900007587715,12822958249.0,197.289993,0.21627326896822058,-0.008971565020026129,535
2020Q3,GLPG,Biotechnology,Healthcare,0.005080503946278731,9272524564.0,141.91,0.2924859331565594,-0.00880839968994433,752
2020Q4,GLPG,Biotechnology,Healthcare,0.005148196023912283,6475766500.0,98.98,0.41236122395704045,-0.008890684986866033,1039
2020Q2,GLPI,REIT - Specialty,Real Estate,0.6867737012321957,7544253200.0,25.82,0.3783180332854668,0.020139426800929512,755
2020Q3,GLPI,REIT - Specialty,Real Estate,0.6871285957144989,8338350840.0,27.99,0.36199862363328145,0.020721686316541622,796
2020Q4,GLPI,REIT - Specialty,Real Estate,0.6538245951460024,9869660000.0,32.62,0.3631967012196604,0.02299202942979767,835
2020Q1,GLPIX,Asset Management,Financial Services,0.27572148566659177,9258385087.0,8.11,2.1135627018164374,-0.01156596794081381,61
2020Q2,GLPIX,Asset Management,Financial Services,0.27572148566659177,12241242229.0,12.09,1.417782755312763,-0.007758478081058726,553
2020Q3,GLPIX,Asset Management,Financial Services,0.26917849353604956,10447204963.0,10.56,1.6647190272636663,0.050189393939393936,705
2020Q4,GLPIX,Asset Management,Financial Services,0.26917849353604956,13134658377.0,13.53,1.2992928993277397,0.039172209903917225,699
2020Q2,GLW,"Hardware, Equipment & Parts",Technology,0.30853844478327164,19684000000.0,22.45,0.7267863775886141,-0.004280623608017817,407
2020Q3,GLW,"Hardware, Equipment & Parts",Technology,0.2898536359731721,24728829999.0,28.29,0.5888262543952671,0.018734535171438672,388
2020Q4,GLW,"Hardware, Equipment & Parts",Technology,0.28272948822095856,27576000000.0,31.61,0.5496626438785609,0.009490667510281556,415
2020Q2,GM,Auto - Manufacturers,Consumer Cyclical,0.5394278737870208,36229600000.0,24.52,1.119368979376088,-0.021615008156606854,240
2020Q3,GM,Auto - Manufacturers,Consumer Cyclical,0.49449870864643614,42372880000.0,28.68,1.055302003225731,0.09762900976290097,226
2020Q4,GM,Auto - Manufacturers,Consumer Cyclical,0.47225694533023804,60253080000.0,40.36,0.7791261329597865,0.049306243805748266,204
2020Q2,GMAB,Biotechnology,Healthcare,0.017212203258714885,22066387833.0,33.89,0.8098742818516838,0.15314251991737976,370
2020Q3,GMAB,Biotechnology,Healthcare,0.015658396059845738,23866297660.0,36.61,0.7741879474884262,0.022125102431029775,398
2020Q4,GMAB,Biotechnology,Healthcare,0.015087735893676395,26594657175.0,40.66,0.7189789992013427,0.02164289227742253,428
2020Q2,GMED,Medical - Devices,Healthcare,0.0015854801671712822,4685933070.0,47.709999,0.2873754643430254,-0.00440159304970851,974
2020Q3,GMED,Medical - Devices,Healthcare,0.0,4900400160.0,49.52,0.2913835759442228,0.009087237479806139,1041
2020Q4,GMED,Medical - Devices,Healthcare,0.0,6513260520.0,65.22,0.23338820686344722,0.008279668813247472,1035
2020Q2,GMS,Construction,Industrials,0.533089215137134,1048124160.0,24.59,0.6077379223637933,-0.03985359902399349,1938
2020Q3,GMS,Construction,Industrials,0.49473634554301094,1029624300.0,24.1,0.6637904112618842,0.026556016597510373,2024
2020Q4,GMS,Construction,Industrials,0.47191879772433887,1302288480.0,30.48,0.5512967530628085,0.021981627296587928,2081
2020Q2,GNL,REIT - Diversified,Real Estate,0.545837428605175,1497050590.0,9.11,1.95628310981721,0.006783754116355654,1690
2020Q3,GNL,REIT - Diversified,Real Estate,0.493925826604516,1418344188.0,8.87,1.9685889206897282,0.005219842164599775,1822
2020Q4,GNL,REIT - Diversified,Real Estate,0.5857425761542561,1567958578.0,9.8,1.7530539542276362,-0.009714285714285713,1987
2020Q2,GNRC,Industrial - Machinery,Industrials,0.4046281559098505,7602758962.0,121.93,0.1445860650600477,0.00852948413023866,752
2020Q3,GNRC,Industrial - Machinery,Industrials,0.35950169380395586,12080994279.0,193.639999,0.10188662551770297,0.00960545346831984,635
2020Q4,GNRC,Industrial - Machinery,Industrials,0.3345281281612945,14208289148.0,227.410004,0.09799167096165932,0.008882634732287328,666
2020Q2,GNTX,Auto - Parts,Consumer Cyclical,0.035696581348827625,6257140719.0,23.75,0.31752727609847803,-0.0004126315789473684,837
2020Q3,GNTX,Auto - Parts,Consumer Cyclical,0.01140263801927975,6255907987.0,23.85,0.3273404166502369,0.02012578616352201,916
2020Q4,GNTX,Auto - Parts,Consumer Cyclical,0.0,8128249424.0,31.56,0.2561408189281969,0.018694550063371358,927
2020Q2,GNW,Insurance - Life,Financial Services,0.027181412043961132,1167936000.0,2.31,12.542463472419941,-0.37662337662337664,1865
2020Q3,GNW,Insurance - Life,Financial Services,0.034024303073624015,1693760000.0,3.35,8.711978084262233,0.24776119402985072,1696
2020Q4,GNW,Insurance - Life,Financial Services,0.03218058195504364,1912680000.0,3.78,8.014993972272453,0.14021164021164023,1847
2020Q2,GO,Grocery Stores,Consumer Defensive,0.5845330171368239,3773551199.0,40.799999,0.22496140527190106,0.007843137447135723,1090
2020Q3,GO,Grocery Stores,Consumer Defensive,0.5851964652214917,3707836680.0,39.32,0.24440672810701958,0.011190233977619531,1189
2020Q3,GOCO,Insurance - Brokers,Financial Services,0.20688009542589272,1096654849.0,195.38,0.3079575162848523,-0.05143822295014843,1990
2020Q4,GOCO,Insurance - Brokers,Financial Services,0.1899519915629582,1261405380.0,204.9,0.32932293065746066,0.0314787701317716,2103
2020Q2,GOLD,Gold,Basic Materials,0.11438689685701638,47899320000.0,23.61,0.524839096510649,0.008470986869970352,183
2020Q3,GOLD,Gold,Basic Materials,0.11191343568392749,49979580000.0,24.7,0.5191431030635341,0.020242914979757085,198
2020Q4,GOLD,Gold,Basic Materials,0.110845912355395,40502840000.0,20.1,0.6531179871172819,0.019402985074626865,297
2020Q2,GOLF,Leisure,Consumer Cyclical,0.27430088437750794,2590071421.0,32.36,0.3739525151019042,0.000927070457354759,1302
2020Q3,GOLF,Leisure,Consumer Cyclical,0.20436564684848887,2503300192.0,31.39,0.41164156621863657,0.027078687480089198,1431
2020Q4,GOLF,Leisure,Consumer Cyclical,0.05020961075350043,3031507782.0,38.02,0.3475134885205108,0.007627564439768542,1533
2020Q2,GOOG,Internet Content & Information,Communication Services,0.10020754635680738,963458296587.0,70.35,0.2161299002770151,0.007249466950959489,12
2020Q3,GOOG,Internet Content & Information,Communication Services,0.12499874683785418,990132533584.0,73.14,0.2142273007635223,0.01134809953513809,14
2020Q4,GOOG,Internet Content & Information,Communication Services,0.12207774329195034,1179884841049.0,87.18,0.1889257500374841,0.012961688460656111,13
2020Q2,GOOGL,Internet Content & Information,Communication Services,0.10020754635680738,963458296587.0,70.48,0.21573124977990932,0.007236095346197503,12
2020Q3,GOOGL,Internet Content & Information,Communication Services,0.12499874683785418,990132533584.0,72.84,0.21510962078314141,0.011394838001098296,14
2020Q4,GOOGL,Internet Content & Information,Communication Services,0.12207774329195034,1179884841049.0,87.11,0.18907756730878045,0.012972104236023418,13
2020Q1,GOOS,Apparel - Manufacturers,Consumer Cyclical,0.3469039273838411,2184837516.0,19.889999,0.23809552067440334,0.0010055304678496968,130
2020Q2,GOOS,Apparel - Manufacturers,Consumer Cyclical,0.46757355267320466,2523520697.0,23.17,0.18791207080290206,-0.019853258523953386,1318
2020Q3,GOOS,Apparel - Manufacturers,Consumer Cyclical,0.4728513356562137,3543323729.0,32.169998,0.1382035816630518,0.0027976377244412634,1216
2020Q4,GOOS,Apparel - Manufacturers,Consumer Cyclical,0.4040339972091843,3280707734.0,29.77,0.18316169819603706,0.03258313738663084,1485
2020Q1,GOTU,Education & Training Services,Consumer Defensive,0.09774712599760241,15180309630.0,42.36,0.1137341755261681,0.009915014164305949,43
2020Q2,GOTU,Education & Training Services,Consumer Defensive,0.11062141822603742,21501105885.0,59.99,0.07216917159049654,0.0008934822470411736,379
2020Q3,GOTU,Education & Training Services,Consumer Defensive,0.16775836365913152,32240299207.0,90.11,0.02010381466463628,-0.029075574298080126,297
2020Q4,GOTU,Education & Training Services,Consumer Defensive,0.07456302724215481,18832704435.0,51.709999,0.30425025415673845,-0.03364919809803129,538
2020Q2,GPC,Specialty Retail,Consumer Cyclical,0.29955627134637447,12545980080.0,75.74,0.26079784550764434,-0.05162397676260893,544
2020Q3,GPC,Specialty Retail,Consumer Cyclical,0.2735653347963383,13734268210.0,83.56,0.25001800264329865,0.01890856869315462,573
2020Q4,GPC,Specialty Retail,Consumer Cyclical,0.27805939116301337,14503397590.0,88.9,0.24980042559504437,0.013385826771653541,660
2020Q2,GPI,Auto - Dealerships,Consumer Cyclical,0.5536052349987653,1174266000.0,63.78,1.0727303126481083,0.025713389777359673,1863
2020Q3,GPI,Auto - Dealerships,Consumer Cyclical,0.5289762009872777,1557313710.0,85.46,0.8920001998438064,0.07781418207348469,1758
2020Q4,GPI,Auto - Dealerships,Consumer Cyclical,0.5015522458443038,2334291999.0,127.11,0.683895798191289,0.041932184721894424,1715
2020Q2,GPK,Packaging & Containers,Consumer Cyclical,0.458102890535323,3875230000.0,12.96,0.41926900700867586,0.014660493827160493,1073
2020Q3,GPK,Packaging & Containers,Consumer Cyclical,0.4806951314761781,3797255000.0,13.13,0.3925202295292012,0.017517136329017517,1171
2020Q4,GPK,Packaging & Containers,Consumer Cyclical,0.46692975937267767,4672052000.0,15.85,0.3334367300117638,0.015141955835962145,1256
2020Q2,GPN,Specialty Business Services,Industrials,0.2218156222346809,50759633100.0,163.53,0.560645464101598,0.000733810310034856,171
2020Q3,GPN,Specialty Business Services,Industrials,0.21937200500779105,53115243480.0,171.41,0.540900574582959,0.004317134356221924,183
2020Q4,GPN,Specialty Business Services,Industrials,0.22075015703636602,63855873500.0,208.14,0.4390324446759097,0.002930719707888921,196
2020Q1,GPUS,Aerospace & Defense,Industrials,0.3787830218885344,901975896.0,125274.43,0.0027447618178923043,-0.007241373997870117,226
2020Q2,GPUS,Aerospace & Defense,Industrials,0.39564645811228805,3557379918.0,437024.56,0.0008496596004172236,-0.0003868020598201621,1125
2020Q3,GPUS,Aerospace & Defense,Industrials,0.3661964221543674,4721952045.0,358538.5,0.0009558572295920045,-0.0035440852237625807,1059
2020Q4,GPUS,Aerospace & Defense,Industrials,0.12507436246579326,9932051968.0,775941.56,0.004864050264300832,-0.0004805104136966191,831
2020Q4,GRAB,Software - Application,Technology,0.046122748989342155,2982559525.0,12.86,-2.1454726874608867,-0.19828926905132194,1546
2020Q4,GRABW,Asset Management,Financial Services,0.046122748989342155,2982559525.0,5.475,-5.039411645798539,-0.4657534246575342,1546
2020Q1,GRFS,Drug Manufacturers - General,Healthcare,0.4526214833035593,13778576699.0,19.379875,0.41810840067595395,0.013931978405433474,45
2020Q2,GRFS,Drug Manufacturers - General,Healthcare,0.45155185336942544,11625081599.0,17.551586,0.4795980491304159,0.0028487454068253436,576
2020Q3,GRFS,Drug Manufacturers - General,Healthcare,0.4504468069835884,11057849000.0,16.695177,0.5025222437898262,0.025156965990836753,677
2020Q4,GRFS,Drug Manufacturers - General,Healthcare,0.45247138157705225,12600165571.0,17.95813,0.41630130252629777,0.018376078132856816,722
2020Q2,GRMN,"Hardware, Equipment & Parts",Technology,0.009646237115440699,18645315000.0,87.6,0.2833121377848814,0.010958904109589041,421
2020Q3,GRMN,"Hardware, Equipment & Parts",Technology,0.008917562465757315,18144631080.0,85.75,0.3112722767164713,0.01912536443148688,471
2020Q4,GRMN,"Hardware, Equipment & Parts",Technology,0.010802726579858585,22962275360.0,108.72,0.2652521572471586,0.016004415011037526,479
2020Q2,GS,Financial - Capital Markets,Financial Services,0.3358627027225908,70332957209.0,175.28,1.4439967021465598,0.005990415335463259,120
2020Q3,GS,Financial - Capital Markets,Financial Services,0.3449396188714546,71545319196.0,179.33,1.4516586024481488,0.056041933864941725,138
2020Q4,GS,Financial - Capital Markets,Financial Services,0.36195173289035176,94038984945.0,236.6,1.1389345441256713,0.05274725274725275,132
2020Q2,GS-PA,Financial - Capital Markets,Financial Services,0.3358627027225908,70332957209.0,15.13,16.72860158309643,0.06939854593522803,120
2020Q3,GS-PA,Financial - Capital Markets,Financial Services,0.3449396188714546,71545319196.0,17.48,14.892788168022115,0.5749427917620138,138
2020Q4,GS-PA,Financial - Capital Markets,Financial Services,0.36195173289035176,94038984945.0,19.0,14.182732270533359,0.6568421052631579,132
2020Q2,GS-PC,Financial - Capital Markets,Financial Services,0.3358627027225908,70332957209.0,15.84,15.978771587894508,0.06628787878787878,120
2020Q3,GS-PC,Financial - Capital Markets,Financial Services,0.3449396188714546,71545319196.0,18.09,14.390599070040164,0.5555555555555556,138
2020Q4,GS-PC,Financial - Capital Markets,Financial Services,0.36195173289035176,94038984945.0,19.46,13.847477550880464,0.6413155190133607,132
2020Q2,GS-PD,Financial - Capital Markets,Financial Services,0.3358627027225908,70332957209.0,15.6,16.224598843092885,0.06730769230769232,120
2020Q3,GS-PD,Financial - Capital Markets,Financial Services,0.3449396188714546,71545319196.0,17.62,14.7744572745191,0.5703745743473326,138
