symbol,date,marketCap,ticker
EXPD,2022-01-11,20927325060,EXPD
EXPD,2022-01-10,20898850230,EXPD
EXPD,2022-01-07,21458296890,EXPD
EXPD,2022-01-06,21766495050,EXPD
EXPD,2022-01-05,21719595329,EXPD
EXPD,2022-01-04,21784919940,EXPD
EXPD,2022-01-03,21907194210,EXPD
EXPD,2021-12-31,22493440710,EXPD
EXPD,2021-12-30,22463626200,EXPD
EXPD,2021-12-29,22426579740,EXPD
EXPD,2021-12-28,22391217210,EXPD
EXPD,2021-12-27,22403004720,EXPD
EXPD,2021-12-23,22019068680,EXPD
EXPD,2021-12-22,21736168440,EXPD
EXPD,2021-12-21,21465055710,EXPD
EXPD,2021-12-20,21390962790,EXPD
EXPD,2021-12-17,21879302490,EXPD
EXPD,2021-12-16,22837458660,EXPD
EXPD,2021-12-15,22751578230,EXPD
EXPD,2021-12-14,22424895809,EXPD
EXPD,2021-12-13,22613495970,EXPD
EXPD,2021-12-10,22061166930,EXPD
EXPD,2021-12-09,21599770110,EXPD
EXPD,2021-12-08,21677230890,EXPD
EXPD,2021-12-07,21798473849,EXPD
EXPD,2021-12-06,21268035900,EXPD
EXPD,2021-12-03,21183839400,EXPD
EXPD,2021-12-02,20644981800,EXPD
EXPD,2021-12-01,20714022930,EXPD
EXPD,2021-11-30,20479956660,EXPD
EXPD,2021-11-29,21345496680,EXPD
EXPD,2021-11-26,20862208770,EXPD
EXPD,2021-11-24,21374123490,EXPD
EXPD,2021-11-23,21672179099,EXPD
EXPD,2021-11-22,21899509650,EXPD
EXPD,2021-11-19,21687334470,EXPD
EXPD,2021-11-18,21471791430,EXPD
EXPD,2021-11-17,21557671860,EXPD
EXPD,2021-11-16,21965182920,EXPD
EXPD,2021-11-15,21704173769,EXPD
EXPD,2021-11-12,21584614740,EXPD
EXPD,2021-11-11,21315185940,EXPD
EXPD,2021-11-10,21136689360,EXPD
EXPD,2021-11-09,21097958970,EXPD
EXPD,2021-11-08,21118166130,EXPD
EXPD,2021-11-05,21077751810,EXPD
EXPD,2021-11-04,22014016890,EXPD
EXPD,2021-11-03,21503786100,EXPD
EXPD,2021-11-02,20528790630,EXPD
EXPD,2021-11-01,21190575120,EXPD
EXPD,2021-10-29,20756121180,EXPD
EXPD,2021-10-28,20596147830,EXPD
EXPD,2021-10-27,20170113540,EXPD
EXPD,2021-10-26,20796535500,EXPD
EXPD,2021-10-25,20772960480,EXPD
EXPD,2021-10-22,20717390790,EXPD
EXPD,2021-10-21,20237470740,EXPD
EXPD,2021-10-20,20048870580,EXPD
EXPD,2021-10-19,19994984820,EXPD
EXPD,2021-10-18,19993300890,EXPD
EXPD,2021-10-15,19543691580,EXPD
EXPD,2021-10-14,19899000810,EXPD
EXPD,2021-10-13,19557163020,EXPD
EXPD,2021-10-12,19526852280,EXPD
EXPD,2021-10-11,19435920060,EXPD
EXPD,2021-10-08,19245635970,EXPD
EXPD,2021-10-07,19444339710,EXPD
EXPD,2021-10-06,19476334380,EXPD
EXPD,2021-10-05,19402241460,EXPD
EXPD,2021-10-04,19255739550,EXPD
EXPD,2021-10-01,19560530880,EXPD
EXPD,2021-09-30,20060658090,EXPD
EXPD,2021-09-29,20535770980,EXPD
EXPD,2021-09-28,20508629700,EXPD
EXPD,2021-09-27,21005654390,EXPD
EXPD,2021-09-24,21151538770,EXPD
EXPD,2021-09-23,21200732340,EXPD
EXPD,2021-09-22,20871644320,EXPD
EXPD,2021-09-21,20576482900,EXPD
EXPD,2021-09-20,20561215930,EXPD
EXPD,2021-09-17,20990387420,EXPD
EXPD,2021-09-16,21495893760,EXPD
EXPD,2021-09-15,21762217570,EXPD
EXPD,2021-09-14,21760521240,EXPD
EXPD,2021-09-13,21602762550,EXPD
EXPD,2021-09-10,21333046080,EXPD
EXPD,2021-09-09,20941193850,EXPD
EXPD,2021-09-08,20995476410,EXPD
EXPD,2021-09-07,20844503040,EXPD
EXPD,2021-09-03,20961549810,EXPD
EXPD,2021-09-02,21039580990,EXPD
EXPD,2021-09-01,20851288360,EXPD
EXPD,2021-08-31,21143057120,EXPD
EXPD,2021-08-30,21295726820,EXPD
EXPD,2021-08-27,21131182810,EXPD
EXPD,2021-08-26,20841110380,EXPD
EXPD,2021-08-25,21056544290,EXPD
EXPD,2021-08-24,20824147080,EXPD
EXPD,2021-08-23,20958157150,EXPD
EXPD,2021-08-20,20869947990,EXPD
EXPD,2021-08-19,20717278290,EXPD
EXPD,2021-08-18,20613802160,EXPD
EXPD,2021-08-17,21066722270,EXPD
EXPD,2021-08-16,21294030490,EXPD
EXPD,2021-08-13,21019225030,EXPD
EXPD,2021-08-12,20742723240,EXPD
EXPD,2021-08-11,20922534220,EXPD
EXPD,2021-08-10,20746115900,EXPD
EXPD,2021-08-09,20830932400,EXPD
EXPD,2021-08-06,21075203920,EXPD
EXPD,2021-08-05,21061633280,EXPD
EXPD,2021-08-04,21295726820,EXPD
EXPD,2021-08-03,21478930460,EXPD
EXPD,2021-08-02,21473841470,EXPD
EXPD,2021-07-30,21755432250,EXPD
EXPD,2021-07-29,21538302010,EXPD
EXPD,2021-07-28,21231266280,EXPD
EXPD,2021-07-27,21433129550,EXPD
EXPD,2021-07-26,21984436800,EXPD
EXPD,2021-07-23,22113357880,EXPD
EXPD,2021-07-22,21777484540,EXPD
EXPD,2021-07-21,21872479020,EXPD
EXPD,2021-07-20,21818196460,EXPD
EXPD,2021-07-19,21489108440,EXPD
EXPD,2021-07-16,21509464400,EXPD
EXPD,2021-07-15,21616333190,EXPD
EXPD,2021-07-14,21733379960,EXPD
EXPD,2021-07-13,21612940530,EXPD
EXPD,2021-07-12,21745254270,EXPD
EXPD,2021-07-09,21780877200,EXPD
EXPD,2021-07-08,21523035040,EXPD
EXPD,2021-07-07,21908101950,EXPD
EXPD,2021-07-06,21543391000,EXPD
EXPD,2021-07-02,21713024000,EXPD
EXPD,2021-07-01,21590888240,EXPD
EXPD,2021-06-30,21475537800,EXPD
EXPD,2021-06-29,21340765200,EXPD
EXPD,2021-06-28,21281541700,EXPD
EXPD,2021-06-25,21278157500,EXPD
EXPD,2021-06-24,21159710500,EXPD
EXPD,2021-06-23,21173247300,EXPD
EXPD,2021-06-22,21271389100,EXPD
EXPD,2021-06-21,20888974500,EXPD
EXPD,2021-06-18,20406726000,EXPD
EXPD,2021-06-17,20706227700,EXPD
EXPD,2021-06-16,20938045400,EXPD
EXPD,2021-06-15,21234162900,EXPD
EXPD,2021-06-14,21125868500,EXPD
EXPD,2021-06-11,21262928600,EXPD
EXPD,2021-06-10,21225702400,EXPD
EXPD,2021-06-09,20938045400,EXPD
EXPD,2021-06-08,21027726700,EXPD
EXPD,2021-06-07,21108947500,EXPD
EXPD,2021-06-04,20998961000,EXPD
EXPD,2021-06-03,20983732100,EXPD
EXPD,2021-06-02,20778988000,EXPD
EXPD,2021-06-01,20844979900,EXPD
EXPD,2021-05-28,21268004900,EXPD
EXPD,2021-05-27,21161402600,EXPD
EXPD,2021-05-26,20993884700,EXPD
EXPD,2021-05-25,20807753700,EXPD
EXPD,2021-05-24,20987116300,EXPD
EXPD,2021-05-21,20658848900,EXPD
EXPD,2021-05-20,20557322900,EXPD
EXPD,2021-05-19,20188445100,EXPD
EXPD,2021-05-18,20237516000,EXPD
EXPD,2021-05-17,20416878600,EXPD
EXPD,2021-05-14,20239208100,EXPD
EXPD,2021-05-13,20051385000,EXPD
EXPD,2021-05-12,19548831300,EXPD
EXPD,2021-05-11,19910940700,EXPD
EXPD,2021-05-10,20313660500,EXPD
EXPD,2021-05-07,20080150700,EXPD
EXPD,2021-05-06,19567444400,EXPD
EXPD,2021-05-05,19201950800,EXPD
EXPD,2021-05-04,19259482200,EXPD
EXPD,2021-05-03,19134266800,EXPD
EXPD,2021-04-30,18589410600,EXPD
EXPD,2021-04-29,18758620600,EXPD
EXPD,2021-04-28,18459118900,EXPD
EXPD,2021-04-27,18520034500,EXPD
EXPD,2021-04-26,18548800200,EXPD
EXPD,2021-04-23,18755236400,EXPD
EXPD,2021-04-22,18662170900,EXPD
EXPD,2021-04-21,18652018300,EXPD
EXPD,2021-04-20,18689244500,EXPD
EXPD,2021-04-19,18650326200,EXPD
EXPD,2021-04-16,18821228300,EXPD
EXPD,2021-04-15,18799231000,EXPD
EXPD,2021-04-14,18481116200,EXPD
EXPD,2021-04-13,18514958200,EXPD
EXPD,2021-04-12,18531879200,EXPD
EXPD,2021-04-09,18430353200,EXPD
EXPD,2021-04-08,18357592900,EXPD
EXPD,2021-04-07,18208688100,EXPD
EXPD,2021-04-06,18602947400,EXPD
EXPD,2021-04-05,18707857600,EXPD
EXPD,2021-04-01,18403279600,EXPD
EXPD,2021-03-31,18222224900,EXPD
EXPD,2021-03-30,18146509360,EXPD
EXPD,2021-03-29,18342797600,EXPD
EXPD,2021-03-26,18241269200,EXPD
EXPD,2021-03-25,17505188300,EXPD
EXPD,2021-03-24,17298747220,EXPD
EXPD,2021-03-23,17190450260,EXPD
EXPD,2021-03-22,17440886980,EXPD
EXPD,2021-03-19,17479806200,EXPD
EXPD,2021-03-18,17554260360,EXPD
EXPD,2021-03-17,17352895700,EXPD
EXPD,2021-03-16,17239522320,EXPD
EXPD,2021-03-15,17368124960,EXPD
EXPD,2021-03-12,16995854160,EXPD
EXPD,2021-03-11,16758954560,EXPD
EXPD,2021-03-10,16491596439,EXPD
EXPD,2021-03-09,16491596439,EXPD
EXPD,2021-03-08,16312229600,EXPD
EXPD,2021-03-05,16337611700,EXPD
EXPD,2021-03-04,15787666200,EXPD
EXPD,2021-03-03,15794434760,EXPD
EXPD,2021-03-02,15980570160,EXPD
EXPD,2021-03-01,15863812500,EXPD
EXPD,2021-02-26,15540613760,EXPD
EXPD,2021-02-25,15562611580,EXPD
EXPD,2021-02-24,15577840840,EXPD
EXPD,2021-02-23,15510155240,EXPD
EXPD,2021-02-22,15769052660,EXPD
EXPD,2021-02-19,15811356160,EXPD
EXPD,2021-02-18,15943343080,EXPD
EXPD,2021-02-17,15977185880,EXPD
EXPD,2021-02-16,15813048300,EXPD
EXPD,2021-02-12,16342688120,EXPD
EXPD,2021-02-11,16219161899,EXPD
EXPD,2021-02-10,16501749280,EXPD
EXPD,2021-02-09,16400220880,EXPD
EXPD,2021-02-08,16014412960,EXPD
EXPD,2021-02-05,15721672740,EXPD
EXPD,2021-02-04,15456006760,EXPD
EXPD,2021-02-03,15413703260,EXPD
EXPD,2021-02-02,15342633380,EXPD
EXPD,2021-02-01,15312174860,EXPD
EXPD,2021-01-29,15148037280,EXPD
EXPD,2021-01-28,15736902000,EXPD
EXPD,2021-01-27,15890886740,EXPD
EXPD,2021-01-26,15972109460,EXPD
EXPD,2021-01-25,15901039580,EXPD
EXPD,2021-01-22,15867196780,EXPD
EXPD,2021-01-21,15911192420,EXPD
EXPD,2021-01-20,15924729540,EXPD
EXPD,2021-01-19,15747054840,EXPD
EXPD,2021-01-15,15769052660,EXPD
EXPD,2021-01-14,15980570160,EXPD
EXPD,2021-01-13,16019489380,EXPD
EXPD,2021-01-12,16425602979,EXPD
EXPD,2021-01-11,15901039580,EXPD
EXPD,2021-01-08,15977185880,EXPD
EXPD,2021-01-07,15929805960,EXPD
EXPD,2021-01-06,15916268840,EXPD
EXPD,2021-01-05,15577840840,EXPD
EXPD,2021-01-04,15620144340,EXPD
EXPD,2020-12-31,16093943540,EXPD
EXPD,2020-12-30,16028756340,EXPD
EXPD,2020-12-29,16042314180,EXPD
EXPD,2020-12-28,16138913790,EXPD
EXPD,2020-12-24,16038924720,EXPD
EXPD,2020-12-23,16016893230,EXPD
EXPD,2020-12-22,16049093100,EXPD
EXPD,2020-12-21,15994861740,EXPD
EXPD,2020-12-18,16167724200,EXPD
EXPD,2020-12-17,15935546190,EXPD
EXPD,2020-12-16,15489832200,EXPD
EXPD,2020-12-15,15274601490,EXPD
EXPD,2020-12-14,15283075140,EXPD
EXPD,2020-12-11,15335611770,EXPD
EXPD,2020-12-10,15201728100,EXPD
EXPD,2020-12-09,15359337990,EXPD
EXPD,2020-12-08,15262738380,EXPD
EXPD,2020-12-07,15210201750,EXPD
EXPD,2020-12-04,15262738380,EXPD
EXPD,2020-12-03,15032255100,EXPD
EXPD,2020-12-02,15022086720,EXPD
EXPD,2020-12-01,15210201750,EXPD
EXPD,2020-11-30,15145802010,EXPD
EXPD,2020-11-27,15076318079,EXPD
EXPD,2020-11-25,15303411900,EXPD
EXPD,2020-11-24,15310190820,EXPD
EXPD,2020-11-23,15045812940,EXPD
EXPD,2020-11-20,15081402270,EXPD
EXPD,2020-11-19,15300022440,EXPD
EXPD,2020-11-18,15277990950,EXPD
EXPD,2020-11-17,15235622700,EXPD
EXPD,2020-11-16,15298327710,EXPD
EXPD,2020-11-13,15115296870,EXPD
EXPD,2020-11-12,14874645210,EXPD
EXPD,2020-11-11,15017002530,EXPD
EXPD,2020-11-10,14961076440,EXPD
EXPD,2020-11-09,14796687630,EXPD
EXPD,2020-11-06,14967855359,EXPD
EXPD,2020-11-05,14813634930,EXPD
EXPD,2020-11-04,14732287890,EXPD
EXPD,2020-11-03,14725508970,EXPD
EXPD,2020-11-02,15018697260,EXPD
EXPD,2020-10-30,14976329010,EXPD
EXPD,2020-10-29,15152580930,EXPD
EXPD,2020-10-28,15115296870,EXPD
EXPD,2020-10-27,15977914440,EXPD
EXPD,2020-10-26,15976219710,EXPD
EXPD,2020-10-23,16133829600,EXPD
EXPD,2020-10-22,15976219710,EXPD
EXPD,2020-10-21,15893177940,EXPD
EXPD,2020-10-20,15884704290,EXPD
EXPD,2020-10-19,15686420880,EXPD
VASIX,2025-06-16,3892289023,VASIX
VASIX,2025-06-13,3887247198,VASIX
VASIX,2025-06-12,3909935411,VASIX
VASIX,2025-06-11,3894809936,VASIX
VASIX,2025-06-10,3892289023,VASIX
VASIX,2025-06-09,3882205373,VASIX
VASIX,2025-06-06,3892289009,VASIX
VASIX,2025-06-05,3897353796,VASIX
VASIX,2025-06-04,3907483371,VASIX
VASIX,2025-06-03,3892289009,VASIX
VASIX,2025-06-02,3886159349,VASIX
VASIX,2025-05-30,3888689401,VASIX
VASIX,2025-05-29,3883629298,VASIX
VASIX,2025-05-28,3876022654,VASIX
VASIX,2025-05-27,3886156046,VASIX
VASIX,2025-05-23,3888689393,VASIX
VASIX,2025-05-22,3886136084,VASIX
VASIX,2025-05-21,3888689400,VASIX
VASIX,2025-05-20,3914272883,VASIX
VASIX,2025-05-19,3921947928,VASIX
VASIX,2025-05-16,3883616095,VASIX
VASIX,2025-05-15,3878542788,VASIX
VASIX,2025-05-14,3870886375,VASIX
VASIX,2025-05-13,3878516243,VASIX
VASIX,2025-05-12,3873429664,VASIX
VASIX,2025-05-09,3883582776,VASIX
VASIX,2025-05-08,3886132730,VASIX
VASIX,2025-05-07,3891247749,VASIX
VASIX,2025-05-06,3891247749,VASIX
VASIX,2025-05-05,3891247749,VASIX
VASIX,2025-05-02,3889373486,VASIX
VASIX,2025-05-01,3879170186,VASIX
VASIX,2025-04-30,3884264304,VASIX
VASIX,2025-04-29,3884264304,VASIX
VASIX,2025-04-28,3879168505,VASIX
VASIX,2025-04-25,3871515624,VASIX
VASIX,2025-04-24,3871488733,VASIX
VASIX,2025-04-23,3845917473,VASIX
VASIX,2025-04-22,3833131844,VASIX
VASIX,2025-04-21,3845584239,VASIX
VASIX,2025-04-17,3905163860,VASIX
VASIX,2025-04-16,3905163860,VASIX
VASIX,2025-04-15,3907769040,VASIX
VASIX,2025-04-14,3899953501,VASIX
VASIX,2025-04-11,3876506887,VASIX
VASIX,2025-04-10,3866086170,VASIX
VASIX,2025-04-09,3889532784,VASIX
VASIX,2025-04-08,3845244735,VASIX
VASIX,2025-04-07,3868691349,VASIX
VASIX,2025-04-04,3905163860,VASIX
VASIX,2025-04-03,3944241551,VASIX
VASIX,2025-04-02,3954662268,VASIX
VASIX,2025-04-01,3952057089,VASIX
VASIX,2025-03-31,3941636371,VASIX
VASIX,2025-03-28,3936426012,VASIX
VASIX,2025-03-27,3965082985,VASIX
VASIX,2025-03-26,3965082985,VASIX
VASIX,2025-03-25,3978108882,VASIX
VASIX,2025-03-24,3975503703,VASIX
VASIX,2025-03-21,3975503703,VASIX
VASIX,2025-03-20,3980714062,VASIX
VASIX,2025-03-19,3980714062,VASIX
VASIX,2025-03-18,3967688165,VASIX
VASIX,2025-03-17,3970293344,VASIX
VASIX,2025-03-14,3957267447,VASIX
VASIX,2025-03-13,3946846730,VASIX
VASIX,2025-03-12,3949451909,VASIX
VASIX,2025-03-11,3949451909,VASIX
VASIX,2025-03-10,3962477806,VASIX
VASIX,2025-03-07,3970293344,VASIX
VASIX,2025-03-06,3970293344,VASIX
VASIX,2025-03-05,3983319241,VASIX
VASIX,2025-03-04,3985924420,VASIX
VASIX,2025-03-03,4001555496,VASIX
VASIX,2025-02-28,4004160676,VASIX
VASIX,2025-02-27,3991134779,VASIX
VASIX,2025-02-26,4004160676,VASIX
VASIX,2025-02-25,3996345138,VASIX
VASIX,2025-02-24,3980714062,VASIX
VASIX,2025-02-21,3980714062,VASIX
VASIX,2025-02-20,3980714062,VASIX
VASIX,2025-02-19,3975503703,VASIX
VASIX,2025-02-18,3978108882,VASIX
VASIX,2025-02-14,3985924420,VASIX
VASIX,2025-02-13,3978108882,VASIX
VASIX,2025-02-12,3954662268,VASIX
VASIX,2025-02-11,3970293344,VASIX
VASIX,2025-02-10,3975503703,VASIX
VASIX,2025-02-07,3970293344,VASIX
VASIX,2025-02-06,3983319241,VASIX
VASIX,2025-02-05,3980714062,VASIX
VASIX,2025-02-04,3965082985,VASIX
VASIX,2025-02-03,3952057089,VASIX
VASIX,2025-01-31,3954662268,VASIX
VASIX,2025-01-30,3962477806,VASIX
VASIX,2025-01-29,3949451909,VASIX
VASIX,2025-01-28,3954662268,VASIX
VASIX,2025-01-27,3949451909,VASIX
VASIX,2025-01-24,3944241551,VASIX
VASIX,2025-01-23,3939031192,VASIX
VASIX,2025-01-22,3941636371,VASIX
VASIX,2025-01-21,3944241551,VASIX
VASIX,2025-01-17,3923400116,VASIX
VASIX,2025-01-16,3918189757,VASIX
VASIX,2025-01-15,3912979398,VASIX
VASIX,2025-01-14,3876506887,VASIX
VASIX,2025-01-13,3873901708,VASIX
VASIX,2025-01-10,3879112067,VASIX
VASIX,2025-01-08,3905163860,VASIX
VASIX,2025-01-07,3905163860,VASIX
VASIX,2025-01-06,3920794936,VASIX
VASIX,2025-01-03,3918189757,VASIX
VASIX,2025-01-02,3915584578,VASIX
VASIX,2024-12-31,3915584578,VASIX
VASIX,2024-12-30,3920794936,VASIX
VASIX,2024-12-27,4048448725,VASIX
VASIX,2024-12-26,4064079801,VASIX
VASIX,2024-12-24,4058869442,VASIX
VASIX,2024-12-23,4051053904,VASIX
VASIX,2024-12-20,4053659084,VASIX
VASIX,2024-12-19,4043238366,VASIX
VASIX,2024-12-18,4053659084,VASIX
VASIX,2024-12-17,4092736774,VASIX
VASIX,2024-12-16,4095341953,VASIX
VASIX,2024-12-13,4095341953,VASIX
VASIX,2024-12-12,4105762671,VASIX
VASIX,2024-12-11,4121393747,VASIX
VASIX,2024-12-10,4121393747,VASIX
VASIX,2024-12-09,4129209285,VASIX
VASIX,2024-12-06,4137024823,VASIX
VASIX,2024-12-05,4129209285,VASIX
VASIX,2024-12-04,4131814464,VASIX
VASIX,2024-12-03,4118788568,VASIX
VASIX,2024-12-02,4121393747,VASIX
VASIX,2024-11-29,4116183388,VASIX
VASIX,2024-11-27,4097947133,VASIX
VASIX,2024-11-26,4090131595,VASIX
VASIX,2024-11-25,4092736774,VASIX
VASIX,2024-11-22,4066684980,VASIX
VASIX,2024-11-21,4058869442,VASIX
VASIX,2024-11-20,4058869442,VASIX
VASIX,2024-11-19,4061474622,VASIX
VASIX,2024-11-18,4056264263,VASIX
VASIX,2024-11-15,4045843546,VASIX
VASIX,2024-11-14,4056264263,VASIX
VASIX,2024-11-13,4056264263,VASIX
VASIX,2024-11-12,4061474622,VASIX
VASIX,2024-11-11,4084921236,VASIX
VASIX,2024-11-08,4084921236,VASIX
VASIX,2024-11-07,4079710877,VASIX
VASIX,2024-11-06,4056264263,VASIX
VASIX,2024-11-05,4064079801,VASIX
VASIX,2024-11-04,4051053904,VASIX
VASIX,2024-11-01,4038028008,VASIX
VASIX,2024-10-31,4048448725,VASIX
VASIX,2024-10-30,4058869442,VASIX
VASIX,2024-10-29,4066684980,VASIX
VASIX,2024-10-28,4064079801,VASIX
VASIX,2024-10-25,4064079801,VASIX
VASIX,2024-10-24,4071895339,VASIX
VASIX,2024-10-23,4061474622,VASIX
VASIX,2024-10-22,4074500519,VASIX
VASIX,2024-10-21,4079710877,VASIX
VASIX,2024-10-18,4103157492,VASIX
VASIX,2024-10-17,4095341953,VASIX
VASIX,2024-10-16,4108367850,VASIX
VASIX,2024-10-15,4097947133,VASIX
VASIX,2024-10-14,4092736774,VASIX
VASIX,2024-10-11,4092736774,VASIX
VASIX,2024-10-10,4087526415,VASIX
VASIX,2024-10-09,4087526415,VASIX
VASIX,2024-10-08,4090131595,VASIX
VASIX,2024-10-07,4087526415,VASIX
VASIX,2024-10-04,4100552312,VASIX
VASIX,2024-10-03,4113578209,VASIX
VASIX,2024-10-02,4129209285,VASIX
VASIX,2024-10-01,4134419644,VASIX
VASIX,2024-09-30,4131814464,VASIX
VASIX,2024-09-27,4134419644,VASIX
VASIX,2024-09-26,4157866258,VASIX
VASIX,2024-09-25,4150050720,VASIX
VASIX,2024-09-24,4160471437,VASIX
VASIX,2024-09-23,4152655899,VASIX
VASIX,2024-09-20,4147445541,VASIX
VASIX,2024-09-19,4155261079,VASIX
VASIX,2024-09-18,4137024823,VASIX
VASIX,2024-09-17,4150050720,VASIX
VASIX,2024-09-16,4155261079,VASIX
VASIX,2024-09-13,4142235182,VASIX
VASIX,2024-09-12,4134419644,VASIX
VASIX,2024-09-11,4129209285,VASIX
VASIX,2024-09-10,4121393747,VASIX
VASIX,2024-09-09,4113578209,VASIX
VASIX,2024-09-06,4100552312,VASIX
VASIX,2024-09-05,4110973030,VASIX
VASIX,2024-09-04,4105762671,VASIX
VASIX,2024-09-03,4092736774,VASIX
VASIX,2024-08-30,4097947133,VASIX
VASIX,2024-08-29,4097947133,VASIX
VASIX,2024-08-28,4100552312,VASIX
VASIX,2024-08-27,4105762671,VASIX
VASIX,2024-08-26,4105762671,VASIX
VASIX,2024-08-23,4110973030,VASIX
VASIX,2024-08-22,4090131595,VASIX
VASIX,2024-08-21,4105762671,VASIX
VASIX,2024-08-20,4097947133,VASIX
VASIX,2024-08-19,4090131595,VASIX
VASIX,2024-08-16,4069290160,VASIX
VASIX,2024-08-15,4069290160,VASIX
VASIX,2024-08-14,4071895339,VASIX
VASIX,2024-08-13,4064079801,VASIX
VASIX,2024-08-12,4040633187,VASIX
VASIX,2024-08-09,4035422828,VASIX
VASIX,2024-08-08,4019791752,VASIX
VASIX,2024-08-07,4009371035,VASIX
VASIX,2024-08-06,4019791752,VASIX
VASIX,2024-08-05,4030212469,VASIX
VASIX,2024-08-02,4051053904,VASIX
VASIX,2024-08-01,4038028008,VASIX
VASIX,2024-07-31,4040633187,VASIX
VASIX,2024-07-30,4011976214,VASIX
VASIX,2024-07-29,4009371035,VASIX
VASIX,2024-07-26,4006765855,VASIX
VASIX,2024-07-25,3988529600,VASIX
VASIX,2024-07-24,3983319241,VASIX
VASIX,2024-07-23,4004160676,VASIX
VASIX,2024-07-22,4004160676,VASIX
VASIX,2024-07-19,3998950317,VASIX
VASIX,2024-07-18,4011976214,VASIX
VASIX,2024-07-17,4025002111,VASIX
VASIX,2024-07-16,4035422828,VASIX
VASIX,2024-07-15,4017186573,VASIX
VASIX,2024-07-12,4022396931,VASIX
VASIX,2024-07-11,4009371035,VASIX
VASIX,2024-07-10,3996345138,VASIX
VASIX,2024-07-09,3985924420,VASIX
VASIX,2024-07-08,3988529600,VASIX
VASIX,2024-07-05,3970293344,VASIX
VASIX,2024-07-03,3970293344,VASIX
VASIX,2024-07-02,3949451909,VASIX
VASIX,2024-07-01,3936426012,VASIX
VASIX,2024-06-28,3952057089,VASIX
VASIX,2024-06-27,3998950317,VASIX
VASIX,2024-06-26,3993739958,VASIX
VASIX,2024-06-25,4009371035,VASIX
VASIX,2024-06-24,4006765855,VASIX
VASIX,2024-06-21,4001555496,VASIX
VASIX,2024-06-20,4006765855,VASIX
VASIX,2024-06-18,4014581393,VASIX
VASIX,2024-06-17,3998950317,VASIX
VASIX,2024-06-14,4004160676,VASIX
VASIX,2024-06-13,4001555496,VASIX
VASIX,2024-06-12,3988529600,VASIX
VASIX,2024-06-11,3970293344,VASIX
VASIX,2024-06-10,3962477806,VASIX
VASIX,2024-06-07,3965082985,VASIX
VASIX,2024-06-06,3991134779,VASIX
VASIX,2024-06-05,3991134779,VASIX
VASIX,2024-06-04,3975503703,VASIX
VASIX,2024-06-03,3965082985,VASIX
VASIX,2024-05-31,3946846730,VASIX
VASIX,2024-05-30,3933820833,VASIX
VASIX,2024-05-29,3923400116,VASIX
VASIX,2024-05-28,3944241551,VASIX
VASIX,2024-05-24,3954662268,VASIX
VASIX,2024-05-23,3946846730,VASIX
VASIX,2024-05-22,3959872627,VASIX
VASIX,2024-05-21,3970293344,VASIX
VASIX,2024-05-20,3962477806,VASIX
VASIX,2024-05-17,3967688165,VASIX
VASIX,2024-05-16,3972898524,VASIX
VASIX,2024-05-15,3980714062,VASIX
VASIX,2024-05-14,3949451909,VASIX
VASIX,2024-05-13,3941636371,VASIX
VASIX,2024-05-10,3939031192,VASIX
VASIX,2024-05-09,3944241551,VASIX
VASIX,2024-05-08,3933820833,VASIX
VASIX,2024-05-07,3941636371,VASIX
VASIX,2024-05-06,3933820833,VASIX
VASIX,2024-05-03,3926005295,VASIX
VASIX,2024-05-02,3899953501,VASIX
VASIX,2024-05-01,3881717246,VASIX
VASIX,2024-04-30,3876506887,VASIX
VASIX,2024-04-29,3897348322,VASIX
VASIX,2024-04-26,3884322425,VASIX
VASIX,2024-04-25,3871296528,VASIX
VASIX,2024-04-24,3884322425,VASIX
VASIX,2024-04-23,3889532784,VASIX
VASIX,2024-04-22,3881717246,VASIX
VASIX,2024-04-19,3868691349,VASIX
VASIX,2024-04-18,3868691349,VASIX
VASIX,2024-04-17,3879112067,VASIX
VASIX,2024-04-16,3871296528,VASIX
VASIX,2024-04-15,3884322425,VASIX
VASIX,2024-04-12,3907769040,VASIX
VASIX,2024-04-11,3910374219,VASIX
VASIX,2024-04-10,3910374219,VASIX
VASIX,2024-04-09,3949451909,VASIX
VASIX,2024-04-08,3933820833,VASIX
VASIX,2024-04-05,3936426012,VASIX
VASIX,2024-04-04,3944241551,VASIX
VASIX,2024-04-03,3944241551,VASIX
VASIX,2024-04-02,3941636371,VASIX
VASIX,2024-04-01,3952057089,VASIX
VASIX,2024-03-28,3967688165,VASIX
VASIX,2024-03-27,3970293344,VASIX
VASIX,2024-03-26,3980714062,VASIX
VASIX,2024-03-25,3978108882,VASIX
VASIX,2024-03-22,3985924420,VASIX
VASIX,2024-03-21,3978108882,VASIX
VASIX,2024-03-20,3972898524,VASIX
VASIX,2024-03-19,3959872627,VASIX
VASIX,2024-03-18,3952057089,VASIX
VASIX,2024-03-15,3952057089,VASIX
VASIX,2024-03-14,3954662268,VASIX
VASIX,2024-03-13,3975503703,VASIX
VASIX,2024-03-12,3983319241,VASIX
VASIX,2024-03-11,3980714062,VASIX
VASIX,2024-03-08,3983319241,VASIX
VASIX,2024-03-07,3985924420,VASIX
VASIX,2024-03-06,3972898524,VASIX
VASIX,2024-03-05,3959872627,VASIX
VASIX,2024-03-04,3954662268,VASIX
VASIX,2024-03-01,3959872627,VASIX
